id,count,bin,image_path,json_path,density_path,split
61,200,200-299,D:\PanoCrowdCount\data\dataset\images\61.jpg,D:\PanoCrowdCount\data\dataset\json\61.json,D:\PanoCrowdCount\data\dataset\density_maps\61.npy,train
610,289,200-299,D:\PanoCrowdCount\data\dataset\images\610.jpg,D:\PanoCrowdCount\data\dataset\json\610.json,D:\PanoCrowdCount\data\dataset\density_maps\610.npy,train
611,516,500+,D:\PanoCrowdCount\data\dataset\images\611.jpg,D:\PanoCrowdCount\data\dataset\json\611.json,D:\PanoCrowdCount\data\dataset\density_maps\611.npy,train
612,204,200-299,D:\PanoCrowdCount\data\dataset\images\612.jpg,D:\PanoCrowdCount\data\dataset\json\612.json,D:\PanoCrowdCount\data\dataset\density_maps\612.npy,val
613,61,50-99,D:\PanoCrowdCount\data\dataset\images\613.jpg,D:\PanoCrowdCount\data\dataset\json\613.json,D:\PanoCrowdCount\data\dataset\density_maps\613.npy,train
614,42,0-49,D:\PanoCrowdCount\data\dataset\images\614.jpg,D:\PanoCrowdCount\data\dataset\json\614.json,D:\PanoCrowdCount\data\dataset\density_maps\614.npy,train
615,31,0-49,D:\PanoCrowdCount\data\dataset\images\615.jpg,D:\PanoCrowdCount\data\dataset\json\615.json,D:\PanoCrowdCount\data\dataset\density_maps\615.npy,train
616,88,50-99,D:\PanoCrowdCount\data\dataset\images\616.jpg,D:\PanoCrowdCount\data\dataset\json\616.json,D:\PanoCrowdCount\data\dataset\density_maps\616.npy,val
617,62,50-99,D:\PanoCrowdCount\data\dataset\images\617.jpg,D:\PanoCrowdCount\data\dataset\json\617.json,D:\PanoCrowdCount\data\dataset\density_maps\617.npy,train
618,21,0-49,D:\PanoCrowdCount\data\dataset\images\618.jpg,D:\PanoCrowdCount\data\dataset\json\618.json,D:\PanoCrowdCount\data\dataset\density_maps\618.npy,test
619,41,0-49,D:\PanoCrowdCount\data\dataset\images\619.jpg,D:\PanoCrowdCount\data\dataset\json\619.json,D:\PanoCrowdCount\data\dataset\density_maps\619.npy,train
62,53,50-99,D:\PanoCrowdCount\data\dataset\images\62.jpg,D:\PanoCrowdCount\data\dataset\json\62.json,D:\PanoCrowdCount\data\dataset\density_maps\62.npy,train
620,160,100-199,D:\PanoCrowdCount\data\dataset\images\620.jpg,D:\PanoCrowdCount\data\dataset\json\620.json,D:\PanoCrowdCount\data\dataset\density_maps\620.npy,train
621,395,300-499,D:\PanoCrowdCount\data\dataset\images\621.jpg,D:\PanoCrowdCount\data\dataset\json\621.json,D:\PanoCrowdCount\data\dataset\density_maps\621.npy,train
622,28,0-49,D:\PanoCrowdCount\data\dataset\images\622.jpg,D:\PanoCrowdCount\data\dataset\json\622.json,D:\PanoCrowdCount\data\dataset\density_maps\622.npy,train
623,72,50-99,D:\PanoCrowdCount\data\dataset\images\623.jpg,D:\PanoCrowdCount\data\dataset\json\623.json,D:\PanoCrowdCount\data\dataset\density_maps\623.npy,val
624,131,100-199,D:\PanoCrowdCount\data\dataset\images\624.jpg,D:\PanoCrowdCount\data\dataset\json\624.json,D:\PanoCrowdCount\data\dataset\density_maps\624.npy,train
625,91,50-99,D:\PanoCrowdCount\data\dataset\images\625.jpg,D:\PanoCrowdCount\data\dataset\json\625.json,D:\PanoCrowdCount\data\dataset\density_maps\625.npy,train
626,67,50-99,D:\PanoCrowdCount\data\dataset\images\626.jpg,D:\PanoCrowdCount\data\dataset\json\626.json,D:\PanoCrowdCount\data\dataset\density_maps\626.npy,train
627,120,100-199,D:\PanoCrowdCount\data\dataset\images\627.jpg,D:\PanoCrowdCount\data\dataset\json\627.json,D:\PanoCrowdCount\data\dataset\density_maps\627.npy,train
628,109,100-199,D:\PanoCrowdCount\data\dataset\images\628.jpg,D:\PanoCrowdCount\data\dataset\json\628.json,D:\PanoCrowdCount\data\dataset\density_maps\628.npy,val
629,427,300-499,D:\PanoCrowdCount\data\dataset\images\629.jpg,D:\PanoCrowdCount\data\dataset\json\629.json,D:\PanoCrowdCount\data\dataset\density_maps\629.npy,train
63,95,50-99,D:\PanoCrowdCount\data\dataset\images\63.jpg,D:\PanoCrowdCount\data\dataset\json\63.json,D:\PanoCrowdCount\data\dataset\density_maps\63.npy,train
630,140,100-199,D:\PanoCrowdCount\data\dataset\images\630.jpg,D:\PanoCrowdCount\data\dataset\json\630.json,D:\PanoCrowdCount\data\dataset\density_maps\630.npy,train
631,86,50-99,D:\PanoCrowdCount\data\dataset\images\631.jpg,D:\PanoCrowdCount\data\dataset\json\631.json,D:\PanoCrowdCount\data\dataset\density_maps\631.npy,train
632,34,0-49,D:\PanoCrowdCount\data\dataset\images\632.jpg,D:\PanoCrowdCount\data\dataset\json\632.json,D:\PanoCrowdCount\data\dataset\density_maps\632.npy,train
633,118,100-199,D:\PanoCrowdCount\data\dataset\images\633.jpg,D:\PanoCrowdCount\data\dataset\json\633.json,D:\PanoCrowdCount\data\dataset\density_maps\633.npy,train
634,42,0-49,D:\PanoCrowdCount\data\dataset\images\634.jpg,D:\PanoCrowdCount\data\dataset\json\634.json,D:\PanoCrowdCount\data\dataset\density_maps\634.npy,train
635,75,50-99,D:\PanoCrowdCount\data\dataset\images\635.jpg,D:\PanoCrowdCount\data\dataset\json\635.json,D:\PanoCrowdCount\data\dataset\density_maps\635.npy,train
636,129,100-199,D:\PanoCrowdCount\data\dataset\images\636.jpg,D:\PanoCrowdCount\data\dataset\json\636.json,D:\PanoCrowdCount\data\dataset\density_maps\636.npy,train
637,112,100-199,D:\PanoCrowdCount\data\dataset\images\637.jpg,D:\PanoCrowdCount\data\dataset\json\637.json,D:\PanoCrowdCount\data\dataset\density_maps\637.npy,val
638,38,0-49,D:\PanoCrowdCount\data\dataset\images\638.jpg,D:\PanoCrowdCount\data\dataset\json\638.json,D:\PanoCrowdCount\data\dataset\density_maps\638.npy,test
639,102,100-199,D:\PanoCrowdCount\data\dataset\images\639.jpg,D:\PanoCrowdCount\data\dataset\json\639.json,D:\PanoCrowdCount\data\dataset\density_maps\639.npy,train
64,137,100-199,D:\PanoCrowdCount\data\dataset\images\64.jpg,D:\PanoCrowdCount\data\dataset\json\64.json,D:\PanoCrowdCount\data\dataset\density_maps\64.npy,val
640,487,300-499,D:\PanoCrowdCount\data\dataset\images\640.jpg,D:\PanoCrowdCount\data\dataset\json\640.json,D:\PanoCrowdCount\data\dataset\density_maps\640.npy,test
641,33,0-49,D:\PanoCrowdCount\data\dataset\images\641.jpg,D:\PanoCrowdCount\data\dataset\json\641.json,D:\PanoCrowdCount\data\dataset\density_maps\641.npy,train
642,42,0-49,D:\PanoCrowdCount\data\dataset\images\642.jpg,D:\PanoCrowdCount\data\dataset\json\642.json,D:\PanoCrowdCount\data\dataset\density_maps\642.npy,train
643,107,100-199,D:\PanoCrowdCount\data\dataset\images\643.jpg,D:\PanoCrowdCount\data\dataset\json\643.json,D:\PanoCrowdCount\data\dataset\density_maps\643.npy,val
644,65,50-99,D:\PanoCrowdCount\data\dataset\images\644.jpg,D:\PanoCrowdCount\data\dataset\json\644.json,D:\PanoCrowdCount\data\dataset\density_maps\644.npy,train
645,51,50-99,D:\PanoCrowdCount\data\dataset\images\645.jpg,D:\PanoCrowdCount\data\dataset\json\645.json,D:\PanoCrowdCount\data\dataset\density_maps\645.npy,train
646,34,0-49,D:\PanoCrowdCount\data\dataset\images\646.jpg,D:\PanoCrowdCount\data\dataset\json\646.json,D:\PanoCrowdCount\data\dataset\density_maps\646.npy,train
647,442,300-499,D:\PanoCrowdCount\data\dataset\images\647.jpg,D:\PanoCrowdCount\data\dataset\json\647.json,D:\PanoCrowdCount\data\dataset\density_maps\647.npy,test
648,141,100-199,D:\PanoCrowdCount\data\dataset\images\648.jpg,D:\PanoCrowdCount\data\dataset\json\648.json,D:\PanoCrowdCount\data\dataset\density_maps\648.npy,train
649,138,100-199,D:\PanoCrowdCount\data\dataset\images\649.jpg,D:\PanoCrowdCount\data\dataset\json\649.json,D:\PanoCrowdCount\data\dataset\density_maps\649.npy,val
65,281,200-299,D:\PanoCrowdCount\data\dataset\images\65.jpg,D:\PanoCrowdCount\data\dataset\json\65.json,D:\PanoCrowdCount\data\dataset\density_maps\65.npy,test
650,104,100-199,D:\PanoCrowdCount\data\dataset\images\650.jpg,D:\PanoCrowdCount\data\dataset\json\650.json,D:\PanoCrowdCount\data\dataset\density_maps\650.npy,train
651,78,50-99,D:\PanoCrowdCount\data\dataset\images\651.jpg,D:\PanoCrowdCount\data\dataset\json\651.json,D:\PanoCrowdCount\data\dataset\density_maps\651.npy,val
652,64,50-99,D:\PanoCrowdCount\data\dataset\images\652.jpg,D:\PanoCrowdCount\data\dataset\json\652.json,D:\PanoCrowdCount\data\dataset\density_maps\652.npy,train
653,76,50-99,D:\PanoCrowdCount\data\dataset\images\653.jpg,D:\PanoCrowdCount\data\dataset\json\653.json,D:\PanoCrowdCount\data\dataset\density_maps\653.npy,train
654,7,0-49,D:\PanoCrowdCount\data\dataset\images\654.jpg,D:\PanoCrowdCount\data\dataset\json\654.json,D:\PanoCrowdCount\data\dataset\density_maps\654.npy,train
655,244,200-299,D:\PanoCrowdCount\data\dataset\images\655.jpg,D:\PanoCrowdCount\data\dataset\json\655.json,D:\PanoCrowdCount\data\dataset\density_maps\655.npy,train
656,172,100-199,D:\PanoCrowdCount\data\dataset\images\656.jpg,D:\PanoCrowdCount\data\dataset\json\656.json,D:\PanoCrowdCount\data\dataset\density_maps\656.npy,train
657,79,50-99,D:\PanoCrowdCount\data\dataset\images\657.jpg,D:\PanoCrowdCount\data\dataset\json\657.json,D:\PanoCrowdCount\data\dataset\density_maps\657.npy,val
658,43,0-49,D:\PanoCrowdCount\data\dataset\images\658.jpg,D:\PanoCrowdCount\data\dataset\json\658.json,D:\PanoCrowdCount\data\dataset\density_maps\658.npy,train
659,19,0-49,D:\PanoCrowdCount\data\dataset\images\659.jpg,D:\PanoCrowdCount\data\dataset\json\659.json,D:\PanoCrowdCount\data\dataset\density_maps\659.npy,train
66,237,200-299,D:\PanoCrowdCount\data\dataset\images\66.jpg,D:\PanoCrowdCount\data\dataset\json\66.json,D:\PanoCrowdCount\data\dataset\density_maps\66.npy,val
660,16,0-49,D:\PanoCrowdCount\data\dataset\images\660.jpg,D:\PanoCrowdCount\data\dataset\json\660.json,D:\PanoCrowdCount\data\dataset\density_maps\660.npy,train
661,11,0-49,D:\PanoCrowdCount\data\dataset\images\661.jpg,D:\PanoCrowdCount\data\dataset\json\661.json,D:\PanoCrowdCount\data\dataset\density_maps\661.npy,val
662,134,100-199,D:\PanoCrowdCount\data\dataset\images\662.jpg,D:\PanoCrowdCount\data\dataset\json\662.json,D:\PanoCrowdCount\data\dataset\density_maps\662.npy,train
663,54,50-99,D:\PanoCrowdCount\data\dataset\images\663.jpg,D:\PanoCrowdCount\data\dataset\json\663.json,D:\PanoCrowdCount\data\dataset\density_maps\663.npy,test
664,23,0-49,D:\PanoCrowdCount\data\dataset\images\664.jpg,D:\PanoCrowdCount\data\dataset\json\664.json,D:\PanoCrowdCount\data\dataset\density_maps\664.npy,test
665,56,50-99,D:\PanoCrowdCount\data\dataset\images\665.jpg,D:\PanoCrowdCount\data\dataset\json\665.json,D:\PanoCrowdCount\data\dataset\density_maps\665.npy,train
666,43,0-49,D:\PanoCrowdCount\data\dataset\images\666.jpg,D:\PanoCrowdCount\data\dataset\json\666.json,D:\PanoCrowdCount\data\dataset\density_maps\666.npy,val
667,63,50-99,D:\PanoCrowdCount\data\dataset\images\667.jpg,D:\PanoCrowdCount\data\dataset\json\667.json,D:\PanoCrowdCount\data\dataset\density_maps\667.npy,train
668,195,100-199,D:\PanoCrowdCount\data\dataset\images\668.jpg,D:\PanoCrowdCount\data\dataset\json\668.json,D:\PanoCrowdCount\data\dataset\density_maps\668.npy,train
669,69,50-99,D:\PanoCrowdCount\data\dataset\images\669.jpg,D:\PanoCrowdCount\data\dataset\json\669.json,D:\PanoCrowdCount\data\dataset\density_maps\669.npy,train
67,219,200-299,D:\PanoCrowdCount\data\dataset\images\67.jpg,D:\PanoCrowdCount\data\dataset\json\67.json,D:\PanoCrowdCount\data\dataset\density_maps\67.npy,val
670,177,100-199,D:\PanoCrowdCount\data\dataset\images\670.jpg,D:\PanoCrowdCount\data\dataset\json\670.json,D:\PanoCrowdCount\data\dataset\density_maps\670.npy,train
671,130,100-199,D:\PanoCrowdCount\data\dataset\images\671.jpg,D:\PanoCrowdCount\data\dataset\json\671.json,D:\PanoCrowdCount\data\dataset\density_maps\671.npy,train
672,52,50-99,D:\PanoCrowdCount\data\dataset\images\672.jpg,D:\PanoCrowdCount\data\dataset\json\672.json,D:\PanoCrowdCount\data\dataset\density_maps\672.npy,train
673,104,100-199,D:\PanoCrowdCount\data\dataset\images\673.jpg,D:\PanoCrowdCount\data\dataset\json\673.json,D:\PanoCrowdCount\data\dataset\density_maps\673.npy,train
674,184,100-199,D:\PanoCrowdCount\data\dataset\images\674.jpg,D:\PanoCrowdCount\data\dataset\json\674.json,D:\PanoCrowdCount\data\dataset\density_maps\674.npy,train
675,43,0-49,D:\PanoCrowdCount\data\dataset\images\675.jpg,D:\PanoCrowdCount\data\dataset\json\675.json,D:\PanoCrowdCount\data\dataset\density_maps\675.npy,train
676,16,0-49,D:\PanoCrowdCount\data\dataset\images\676.jpg,D:\PanoCrowdCount\data\dataset\json\676.json,D:\PanoCrowdCount\data\dataset\density_maps\676.npy,train
677,144,100-199,D:\PanoCrowdCount\data\dataset\images\677.jpg,D:\PanoCrowdCount\data\dataset\json\677.json,D:\PanoCrowdCount\data\dataset\density_maps\677.npy,train
678,38,0-49,D:\PanoCrowdCount\data\dataset\images\678.jpg,D:\PanoCrowdCount\data\dataset\json\678.json,D:\PanoCrowdCount\data\dataset\density_maps\678.npy,val
679,242,200-299,D:\PanoCrowdCount\data\dataset\images\679.jpg,D:\PanoCrowdCount\data\dataset\json\679.json,D:\PanoCrowdCount\data\dataset\density_maps\679.npy,train
68,59,50-99,D:\PanoCrowdCount\data\dataset\images\68.jpg,D:\PanoCrowdCount\data\dataset\json\68.json,D:\PanoCrowdCount\data\dataset\density_maps\68.npy,train
680,158,100-199,D:\PanoCrowdCount\data\dataset\images\680.jpg,D:\PanoCrowdCount\data\dataset\json\680.json,D:\PanoCrowdCount\data\dataset\density_maps\680.npy,train
681,160,100-199,D:\PanoCrowdCount\data\dataset\images\681.jpg,D:\PanoCrowdCount\data\dataset\json\681.json,D:\PanoCrowdCount\data\dataset\density_maps\681.npy,val
682,120,100-199,D:\PanoCrowdCount\data\dataset\images\682.jpg,D:\PanoCrowdCount\data\dataset\json\682.json,D:\PanoCrowdCount\data\dataset\density_maps\682.npy,train
683,68,50-99,D:\PanoCrowdCount\data\dataset\images\683.jpg,D:\PanoCrowdCount\data\dataset\json\683.json,D:\PanoCrowdCount\data\dataset\density_maps\683.npy,train
684,349,300-499,D:\PanoCrowdCount\data\dataset\images\684.jpg,D:\PanoCrowdCount\data\dataset\json\684.json,D:\PanoCrowdCount\data\dataset\density_maps\684.npy,train
685,89,50-99,D:\PanoCrowdCount\data\dataset\images\685.jpg,D:\PanoCrowdCount\data\dataset\json\685.json,D:\PanoCrowdCount\data\dataset\density_maps\685.npy,test
686,124,100-199,D:\PanoCrowdCount\data\dataset\images\686.jpg,D:\PanoCrowdCount\data\dataset\json\686.json,D:\PanoCrowdCount\data\dataset\density_maps\686.npy,train
687,33,0-49,D:\PanoCrowdCount\data\dataset\images\687.jpg,D:\PanoCrowdCount\data\dataset\json\687.json,D:\PanoCrowdCount\data\dataset\density_maps\687.npy,train
688,97,50-99,D:\PanoCrowdCount\data\dataset\images\688.jpg,D:\PanoCrowdCount\data\dataset\json\688.json,D:\PanoCrowdCount\data\dataset\density_maps\688.npy,train
689,20,0-49,D:\PanoCrowdCount\data\dataset\images\689.jpg,D:\PanoCrowdCount\data\dataset\json\689.json,D:\PanoCrowdCount\data\dataset\density_maps\689.npy,train
69,624,500+,D:\PanoCrowdCount\data\dataset\images\69.jpg,D:\PanoCrowdCount\data\dataset\json\69.json,D:\PanoCrowdCount\data\dataset\density_maps\69.npy,train
690,545,500+,D:\PanoCrowdCount\data\dataset\images\690.jpg,D:\PanoCrowdCount\data\dataset\json\690.json,D:\PanoCrowdCount\data\dataset\density_maps\690.npy,train
691,125,100-199,D:\PanoCrowdCount\data\dataset\images\691.jpg,D:\PanoCrowdCount\data\dataset\json\691.json,D:\PanoCrowdCount\data\dataset\density_maps\691.npy,train
692,49,0-49,D:\PanoCrowdCount\data\dataset\images\692.jpg,D:\PanoCrowdCount\data\dataset\json\692.json,D:\PanoCrowdCount\data\dataset\density_maps\692.npy,train
693,41,0-49,D:\PanoCrowdCount\data\dataset\images\693.jpg,D:\PanoCrowdCount\data\dataset\json\693.json,D:\PanoCrowdCount\data\dataset\density_maps\693.npy,train
694,96,50-99,D:\PanoCrowdCount\data\dataset\images\694.jpg,D:\PanoCrowdCount\data\dataset\json\694.json,D:\PanoCrowdCount\data\dataset\density_maps\694.npy,train
695,46,0-49,D:\PanoCrowdCount\data\dataset\images\695.jpg,D:\PanoCrowdCount\data\dataset\json\695.json,D:\PanoCrowdCount\data\dataset\density_maps\695.npy,train
696,39,0-49,D:\PanoCrowdCount\data\dataset\images\696.jpg,D:\PanoCrowdCount\data\dataset\json\696.json,D:\PanoCrowdCount\data\dataset\density_maps\696.npy,train
697,110,100-199,D:\PanoCrowdCount\data\dataset\images\697.jpg,D:\PanoCrowdCount\data\dataset\json\697.json,D:\PanoCrowdCount\data\dataset\density_maps\697.npy,train
698,53,50-99,D:\PanoCrowdCount\data\dataset\images\698.jpg,D:\PanoCrowdCount\data\dataset\json\698.json,D:\PanoCrowdCount\data\dataset\density_maps\698.npy,train
699,283,200-299,D:\PanoCrowdCount\data\dataset\images\699.jpg,D:\PanoCrowdCount\data\dataset\json\699.json,D:\PanoCrowdCount\data\dataset\density_maps\699.npy,val
7,1033,500+,D:\PanoCrowdCount\data\dataset\images\7.jpg,D:\PanoCrowdCount\data\dataset\json\7.json,D:\PanoCrowdCount\data\dataset\density_maps\7.npy,test
70,120,100-199,D:\PanoCrowdCount\data\dataset\images\70.jpg,D:\PanoCrowdCount\data\dataset\json\70.json,D:\PanoCrowdCount\data\dataset\density_maps\70.npy,train
700,170,100-199,D:\PanoCrowdCount\data\dataset\images\700.jpg,D:\PanoCrowdCount\data\dataset\json\700.json,D:\PanoCrowdCount\data\dataset\density_maps\700.npy,train
701,65,50-99,D:\PanoCrowdCount\data\dataset\images\701.jpg,D:\PanoCrowdCount\data\dataset\json\701.json,D:\PanoCrowdCount\data\dataset\density_maps\701.npy,train
702,182,100-199,D:\PanoCrowdCount\data\dataset\images\702.jpg,D:\PanoCrowdCount\data\dataset\json\702.json,D:\PanoCrowdCount\data\dataset\density_maps\702.npy,train
703,96,50-99,D:\PanoCrowdCount\data\dataset\images\703.jpg,D:\PanoCrowdCount\data\dataset\json\703.json,D:\PanoCrowdCount\data\dataset\density_maps\703.npy,train
704,47,0-49,D:\PanoCrowdCount\data\dataset\images\704.jpg,D:\PanoCrowdCount\data\dataset\json\704.json,D:\PanoCrowdCount\data\dataset\density_maps\704.npy,train
705,138,100-199,D:\PanoCrowdCount\data\dataset\images\705.jpg,D:\PanoCrowdCount\data\dataset\json\705.json,D:\PanoCrowdCount\data\dataset\density_maps\705.npy,train
706,630,500+,D:\PanoCrowdCount\data\dataset\images\706.jpg,D:\PanoCrowdCount\data\dataset\json\706.json,D:\PanoCrowdCount\data\dataset\density_maps\706.npy,train
707,253,200-299,D:\PanoCrowdCount\data\dataset\images\707.jpg,D:\PanoCrowdCount\data\dataset\json\707.json,D:\PanoCrowdCount\data\dataset\density_maps\707.npy,train
708,43,0-49,D:\PanoCrowdCount\data\dataset\images\708.jpg,D:\PanoCrowdCount\data\dataset\json\708.json,D:\PanoCrowdCount\data\dataset\density_maps\708.npy,train
709,76,50-99,D:\PanoCrowdCount\data\dataset\images\709.jpg,D:\PanoCrowdCount\data\dataset\json\709.json,D:\PanoCrowdCount\data\dataset\density_maps\709.npy,val
71,55,50-99,D:\PanoCrowdCount\data\dataset\images\71.jpg,D:\PanoCrowdCount\data\dataset\json\71.json,D:\PanoCrowdCount\data\dataset\density_maps\71.npy,train
710,21,0-49,D:\PanoCrowdCount\data\dataset\images\710.jpg,D:\PanoCrowdCount\data\dataset\json\710.json,D:\PanoCrowdCount\data\dataset\density_maps\710.npy,train
711,88,50-99,D:\PanoCrowdCount\data\dataset\images\711.jpg,D:\PanoCrowdCount\data\dataset\json\711.json,D:\PanoCrowdCount\data\dataset\density_maps\711.npy,train
712,18,0-49,D:\PanoCrowdCount\data\dataset\images\712.jpg,D:\PanoCrowdCount\data\dataset\json\712.json,D:\PanoCrowdCount\data\dataset\density_maps\712.npy,train
713,367,300-499,D:\PanoCrowdCount\data\dataset\images\713.jpg,D:\PanoCrowdCount\data\dataset\json\713.json,D:\PanoCrowdCount\data\dataset\density_maps\713.npy,train
714,173,100-199,D:\PanoCrowdCount\data\dataset\images\714.jpg,D:\PanoCrowdCount\data\dataset\json\714.json,D:\PanoCrowdCount\data\dataset\density_maps\714.npy,train
715,56,50-99,D:\PanoCrowdCount\data\dataset\images\715.jpg,D:\PanoCrowdCount\data\dataset\json\715.json,D:\PanoCrowdCount\data\dataset\density_maps\715.npy,val
716,148,100-199,D:\PanoCrowdCount\data\dataset\images\716.jpg,D:\PanoCrowdCount\data\dataset\json\716.json,D:\PanoCrowdCount\data\dataset\density_maps\716.npy,train
717,91,50-99,D:\PanoCrowdCount\data\dataset\images\717.jpg,D:\PanoCrowdCount\data\dataset\json\717.json,D:\PanoCrowdCount\data\dataset\density_maps\717.npy,train
718,279,200-299,D:\PanoCrowdCount\data\dataset\images\718.jpg,D:\PanoCrowdCount\data\dataset\json\718.json,D:\PanoCrowdCount\data\dataset\density_maps\718.npy,train
719,162,100-199,D:\PanoCrowdCount\data\dataset\images\719.jpg,D:\PanoCrowdCount\data\dataset\json\719.json,D:\PanoCrowdCount\data\dataset\density_maps\719.npy,train
72,40,0-49,D:\PanoCrowdCount\data\dataset\images\72.jpg,D:\PanoCrowdCount\data\dataset\json\72.json,D:\PanoCrowdCount\data\dataset\density_maps\72.npy,train
720,49,0-49,D:\PanoCrowdCount\data\dataset\images\720.jpg,D:\PanoCrowdCount\data\dataset\json\720.json,D:\PanoCrowdCount\data\dataset\density_maps\720.npy,train
721,51,50-99,D:\PanoCrowdCount\data\dataset\images\721.jpg,D:\PanoCrowdCount\data\dataset\json\721.json,D:\PanoCrowdCount\data\dataset\density_maps\721.npy,val
722,54,50-99,D:\PanoCrowdCount\data\dataset\images\722.jpg,D:\PanoCrowdCount\data\dataset\json\722.json,D:\PanoCrowdCount\data\dataset\density_maps\722.npy,train
723,181,100-199,D:\PanoCrowdCount\data\dataset\images\723.jpg,D:\PanoCrowdCount\data\dataset\json\723.json,D:\PanoCrowdCount\data\dataset\density_maps\723.npy,test
724,60,50-99,D:\PanoCrowdCount\data\dataset\images\724.jpg,D:\PanoCrowdCount\data\dataset\json\724.json,D:\PanoCrowdCount\data\dataset\density_maps\724.npy,train
725,87,50-99,D:\PanoCrowdCount\data\dataset\images\725.jpg,D:\PanoCrowdCount\data\dataset\json\725.json,D:\PanoCrowdCount\data\dataset\density_maps\725.npy,train
726,50,50-99,D:\PanoCrowdCount\data\dataset\images\726.jpg,D:\PanoCrowdCount\data\dataset\json\726.json,D:\PanoCrowdCount\data\dataset\density_maps\726.npy,train
727,47,0-49,D:\PanoCrowdCount\data\dataset\images\727.jpg,D:\PanoCrowdCount\data\dataset\json\727.json,D:\PanoCrowdCount\data\dataset\density_maps\727.npy,train
728,155,100-199,D:\PanoCrowdCount\data\dataset\images\728.jpg,D:\PanoCrowdCount\data\dataset\json\728.json,D:\PanoCrowdCount\data\dataset\density_maps\728.npy,val
729,610,500+,D:\PanoCrowdCount\data\dataset\images\729.jpg,D:\PanoCrowdCount\data\dataset\json\729.json,D:\PanoCrowdCount\data\dataset\density_maps\729.npy,val
73,177,100-199,D:\PanoCrowdCount\data\dataset\images\73.jpg,D:\PanoCrowdCount\data\dataset\json\73.json,D:\PanoCrowdCount\data\dataset\density_maps\73.npy,train
730,39,0-49,D:\PanoCrowdCount\data\dataset\images\730.jpg,D:\PanoCrowdCount\data\dataset\json\730.json,D:\PanoCrowdCount\data\dataset\density_maps\730.npy,train
731,188,100-199,D:\PanoCrowdCount\data\dataset\images\731.jpg,D:\PanoCrowdCount\data\dataset\json\731.json,D:\PanoCrowdCount\data\dataset\density_maps\731.npy,train
732,56,50-99,D:\PanoCrowdCount\data\dataset\images\732.jpg,D:\PanoCrowdCount\data\dataset\json\732.json,D:\PanoCrowdCount\data\dataset\density_maps\732.npy,train
733,263,200-299,D:\PanoCrowdCount\data\dataset\images\733.jpg,D:\PanoCrowdCount\data\dataset\json\733.json,D:\PanoCrowdCount\data\dataset\density_maps\733.npy,train
734,105,100-199,D:\PanoCrowdCount\data\dataset\images\734.jpg,D:\PanoCrowdCount\data\dataset\json\734.json,D:\PanoCrowdCount\data\dataset\density_maps\734.npy,val
735,90,50-99,D:\PanoCrowdCount\data\dataset\images\735.jpg,D:\PanoCrowdCount\data\dataset\json\735.json,D:\PanoCrowdCount\data\dataset\density_maps\735.npy,val
736,39,0-49,D:\PanoCrowdCount\data\dataset\images\736.jpg,D:\PanoCrowdCount\data\dataset\json\736.json,D:\PanoCrowdCount\data\dataset\density_maps\736.npy,test
737,79,50-99,D:\PanoCrowdCount\data\dataset\images\737.jpg,D:\PanoCrowdCount\data\dataset\json\737.json,D:\PanoCrowdCount\data\dataset\density_maps\737.npy,val
738,146,100-199,D:\PanoCrowdCount\data\dataset\images\738.jpg,D:\PanoCrowdCount\data\dataset\json\738.json,D:\PanoCrowdCount\data\dataset\density_maps\738.npy,val
739,67,50-99,D:\PanoCrowdCount\data\dataset\images\739.jpg,D:\PanoCrowdCount\data\dataset\json\739.json,D:\PanoCrowdCount\data\dataset\density_maps\739.npy,val
74,26,0-49,D:\PanoCrowdCount\data\dataset\images\74.jpg,D:\PanoCrowdCount\data\dataset\json\74.json,D:\PanoCrowdCount\data\dataset\density_maps\74.npy,train
740,9,0-49,D:\PanoCrowdCount\data\dataset\images\740.jpg,D:\PanoCrowdCount\data\dataset\json\740.json,D:\PanoCrowdCount\data\dataset\density_maps\740.npy,val
741,113,100-199,D:\PanoCrowdCount\data\dataset\images\741.jpg,D:\PanoCrowdCount\data\dataset\json\741.json,D:\PanoCrowdCount\data\dataset\density_maps\741.npy,val
742,32,0-49,D:\PanoCrowdCount\data\dataset\images\742.jpg,D:\PanoCrowdCount\data\dataset\json\742.json,D:\PanoCrowdCount\data\dataset\density_maps\742.npy,train
743,47,0-49,D:\PanoCrowdCount\data\dataset\images\743.jpg,D:\PanoCrowdCount\data\dataset\json\743.json,D:\PanoCrowdCount\data\dataset\density_maps\743.npy,train
744,31,0-49,D:\PanoCrowdCount\data\dataset\images\744.jpg,D:\PanoCrowdCount\data\dataset\json\744.json,D:\PanoCrowdCount\data\dataset\density_maps\744.npy,train
745,43,0-49,D:\PanoCrowdCount\data\dataset\images\745.jpg,D:\PanoCrowdCount\data\dataset\json\745.json,D:\PanoCrowdCount\data\dataset\density_maps\745.npy,train
746,96,50-99,D:\PanoCrowdCount\data\dataset\images\746.jpg,D:\PanoCrowdCount\data\dataset\json\746.json,D:\PanoCrowdCount\data\dataset\density_maps\746.npy,test
747,51,50-99,D:\PanoCrowdCount\data\dataset\images\747.jpg,D:\PanoCrowdCount\data\dataset\json\747.json,D:\PanoCrowdCount\data\dataset\density_maps\747.npy,train
